rank,island_id,faces,summed_uv_area,min_u,min_v,max_u,max_v
253,132,6,9.246763821790793e-05,0.30180642008781433,0.39158910512924194,0.31233853101730347,0.40833866596221924
254,142,6,0.00014363949198870074,0.2821029722690582,0.9416936039924622,0.28935256600379944,0.9775789976119995
255,152,6,0.00012134609191916113,0.04392359033226967,0.39364275336265564,0.056788839399814606,0.40833860635757446
256,161,6,0.00015420072665150997,0.9593833684921265,0.5336562395095825,0.9681141376495361,0.5692402720451355
257,172,6,0.00027652672432409986,0.2880554497241974,0.9630675911903381,0.3015216588973999,0.9951564073562622
258,264,6,0.00015891729472716776,0.5374221801757812,0.39745014905929565,0.5476064682006836,0.4191555380821228
259,269,6,0.00012133141774300915,0.08339651674032211,0.22112923860549927,0.09329590946435928,0.23932431638240814
260,275,6,0.00017998077460457118,0.9730477333068848,0.07148165255784988,0.981635332107544,0.10681706666946411
261,278,6,0.00014330954306540633,0.9621443748474121,0.31984829902648926,0.9694662094116211,0.3569583296775818
262,306,6,0.00013208785642315757,0.460771769285202,0.0644616112112999,0.4718880355358124,0.08653538674116135
263,424,6,0.00014184639118663966,0.3655451536178589,0.5628341436386108,0.37723997235298157,0.5814093351364136
264,478,6,1.6008273427736697e-05,0.4923214614391327,0.37880197167396545,0.4975782334804535,0.38670486211776733
265,526,6,0.00018045810897415748,0.35602888464927673,0.31640180945396423,0.36777520179748535,0.3407329022884369
