rank,graph_id,vertices,faces,triangles,min_x,min_y,min_z,max_x,max_y,max_z,material_face_counts
737,33,186,318,318,-0.327972412109375,0.13587947189807892,0.40918728709220886,-0.310333251953125,0.14553828537464142,0.42992016673088074,"{""0"": 318}"
738,587,188,318,318,-0.028644556179642677,0.1582336276769638,0.1832275390625,-0.010158533230423927,0.1731262058019638,0.213836669921875,"{""0"": 318}"
739,525,183,317,317,-0.06781009584665298,0.28314208984375,0.750518798828125,-0.05870441347360611,0.307525634765625,0.768035888671875,"{""0"": 317}"
740,726,192,317,317,0.08904267847537994,0.09575653821229935,0.221343994140625,0.10709382593631744,0.108856201171875,0.245452880859375,"{""0"": 317}"
741,608,186,316,316,-0.014475821517407894,0.1826019138097763,0.2534027099609375,0.004727839957922697,0.1951141208410263,0.284637451171875,"{""0"": 316}"
742,657,188,309,309,0.021205944940447807,-0.11228180676698685,0.15618896484375,0.05852131173014641,-0.09494782239198685,0.2039794921875,"{""0"": 309}"
743,806,181,304,304,0.14956669509410858,-0.2555236518383026,0.63397216796875,0.16407780349254608,-0.2407989352941513,0.6568756103515625,"{""0"": 304}"
744,974,183,304,304,0.224212646484375,0.1701202690601349,0.3446197509765625,0.245697021484375,0.1970062553882599,0.393280029296875,"{""0"": 304}"
745,462,181,301,301,-0.11484523117542267,-0.287109375,0.5405616760253906,-0.09580989181995392,-0.2611083984375,0.5486907958984375,"{""0"": 301}"
746,617,183,298,298,-0.010583823546767235,-0.344390869140625,0.565338134765625,0.009960229508578777,-0.33160400390625,0.6033477783203125,"{""0"": 298}"
747,274,182,293,293,-0.21556086838245392,-0.1763153374195099,0.43854522705078125,-0.20217891037464142,-0.1598663628101349,0.46657371520996094,"{""0"": 293}"
748,1084,170,292,292,0.306182861328125,0.13203434646129608,0.3302764892578125,0.32098388671875,0.15361027419567108,0.3471527099609375,"{""0"": 292}"
749,284,167,291,291,-0.2117767184972763,0.07437130063772202,0.262420654296875,-0.2012023776769638,0.08595272153615952,0.3080902099609375,"{""0"": 291}"
750,1078,170,285,285,0.302398681640625,-0.05693049728870392,0.591461181640625,0.325714111328125,-0.027431439608335495,0.618621826171875,"{""0"": 285}"
751,879,165,284,284,0.1811981350183487,0.03849412500858307,0.180908203125,0.2039489895105362,0.050117503851652145,0.1949462890625,"{""0"": 284}"
752,194,155,276,276,-0.2452850043773651,-0.1854705959558487,0.6979217529296875,-0.2325744330883026,-0.1761169582605362,0.713134765625,"{""0"": 276}"
753,337,161,275,275,-0.19177241623401642,-0.2198791801929474,0.5267143249511719,-0.18157954514026642,-0.2051086723804474,0.5440139770507812,"{""0"": 275}"
754,713,161,275,275,0.07872777432203293,-0.3118896484375,0.5455284118652344,0.09068303555250168,-0.286041259765625,0.5533065795898438,"{""0"": 275}"
755,884,164,273,273,0.1839599311351776,0.2936401665210724,0.5957565307617188,0.1956634223461151,0.3178406059741974,0.6194915771484375,"{""0"": 273}"
756,159,160,269,269,-0.25677490234375,-0.1316986382007599,0.5420379638671875,-0.2476806342601776,-0.12184908986091614,0.5713119506835938,"{""0"": 269}"
757,256,163,269,269,-0.2219237983226776,-0.1556244194507599,0.4934518337249756,-0.2027740180492401,-0.1385040581226349,0.5423240661621094,"{""0"": 269}"
758,817,161,268,268,0.1541900783777237,0.10492707788944244,0.2438201904296875,0.1582489162683487,0.10923005640506744,0.2647705078125,"{""0"": 268}"
759,432,155,264,264,-0.13931269943714142,-0.2868652641773224,0.5466194152832031,-0.12905879318714142,-0.2661743462085724,0.5583343505859375,"{""0"": 264}"
760,482,161,264,264,-0.09448239207267761,-0.05846407637000084,0.1419677734375,-0.07704158872365952,-0.0211735051125288,0.1710205078125,"{""0"": 264}"
761,535,160,263,263,-0.0599517747759819,0.1480254828929901,0.196624755859375,-0.04430770128965378,0.1639404147863388,0.214019775390625,"{""0"": 263}"
762,372,154,262,262,-0.1738281100988388,0.06758876889944077,0.178863525390625,-0.1606750339269638,0.08676143735647202,0.20172119140625,"{""0"": 262}"
763,287,158,258,258,-0.2111663818359375,0.1647643744945526,0.3346252143383026,-0.1932220458984375,0.1864013373851776,0.3552550971508026,"{""0"": 258}"
764,646,166,258,258,0.01414200384169817,0.312896728515625,0.5979995727539062,0.042236294597387314,0.326812744140625,0.633026123046875,"{""0"": 258}"
765,782,149,258,258,0.13851933181285858,-0.2905578315258026,0.5488128662109375,0.15478520095348358,-0.2747497260570526,0.5579452514648438,"{""0"": 258}"
766,661,149,249,249,0.02528570033609867,0.308502197265625,0.3604278564453125,0.034633614122867584,0.316558837890625,0.4125518798828125,"{""0"": 249}"
767,721,144,248,248,0.08475495129823685,0.107757568359375,0.21710205078125,0.0988769605755806,0.1190948486328125,0.239990234375,"{""0"": 248}"
768,631,149,247,247,0.0005204000626690686,0.2178955078125,0.32476806640625,0.028789512813091278,0.2373809814453125,0.3549652099609375,"{""0"": 247}"
769,546,146,246,246,-0.05153650790452957,-0.32861328125,0.5625534057617188,-0.04089350253343582,-0.314239501953125,0.604522705078125,"{""0"": 246}"
770,455,146,243,243,-0.1167144775390625,0.1639556586742401,0.2583160400390625,-0.11125946044921875,0.1681060492992401,0.2795562744140625,"{""0"": 243}"
771,586,155,243,243,-0.027412356808781624,-0.3543701171875,0.5667037963867188,-0.017257634550333023,-0.332275390625,0.5982437133789062,"{""0"": 243}"
772,1058,143,242,242,0.28289794921875,0.04336932674050331,0.363250732421875,0.291351318359375,0.05418780818581581,0.3900909423828125,"{""0"": 242}"
773,682,142,240,240,0.04136655107140541,0.307342529296875,0.45574951171875,0.048992130905389786,0.3173828125,0.48206329345703125,"{""0"": 240}"
774,768,143,240,240,0.1283111721277237,0.08818817138671875,0.194244384765625,0.1376953274011612,0.10146331787109375,0.209747314453125,"{""0"": 240}"
775,208,148,238,238,-0.2402038276195526,-0.1437835991382599,0.5021142959594727,-0.2203979194164276,-0.1300812065601349,0.5551681518554688,"{""0"": 238}"
776,533,146,238,238,-0.0614737905561924,-0.348114013671875,0.5978927612304688,-0.05339426174759865,-0.339599609375,0.6216888427734375,"{""0"": 238}"
777,616,144,236,236,-0.011480272747576237,-0.376373291015625,0.5938186645507812,0.00421983003616333,-0.370147705078125,0.6126022338867188,"{""0"": 236}"
778,380,143,235,235,-0.16929621994495392,-0.2576599419116974,0.5472984313964844,-0.14949031174182892,-0.2429962307214737,0.55548095703125,"{""0"": 235}"
779,51,143,234,234,-0.3173828125,0.16909784078598022,0.2784270942211151,-0.30218505859375,0.18093866109848022,0.2904052436351776,"{""0"": 234}"
780,524,145,233,233,-0.0699005201458931,0.1901855319738388,0.294830322265625,-0.04450226202607155,0.2022552192211151,0.31549072265625,"{""0"": 233}"
781,1087,140,232,232,0.30670166015625,0.13343815505504608,0.3302764892578125,0.322113037109375,0.15361027419567108,0.3455047607421875,"{""0"": 232}"
782,957,141,231,231,0.2186279594898224,-0.1257323920726776,0.4355735778808594,0.2285003960132599,-0.11724850535392761,0.4897889494895935,"{""0"": 231}"
783,760,130,228,228,0.11632543057203293,-0.2966613471508026,0.5506210327148438,0.12895207107067108,-0.2827148139476776,0.5590896606445312,"{""0"": 228}"
784,915,140,228,228,0.2025757133960724,-0.007465344853699207,0.2818756103515625,0.2183838039636612,0.01650049351155758,0.309844970703125,"{""0"": 228}"
785,916,139,228,228,0.2008972316980362,0.01370908785611391,0.294036865234375,0.2177276760339737,0.03098871186375618,0.314971923828125,"{""0"": 228}"
786,72,138,227,227,-0.306976318359375,0.18862910568714142,0.5805892944335938,-0.299041748046875,0.20318599045276642,0.6097640991210938,"{""0"": 227}"
787,76,136,226,226,-0.305694580078125,0.18287654221057892,0.60003662109375,-0.292236328125,0.20248408615589142,0.62310791015625,"{""0"": 226}"
788,1000,134,225,225,0.2498779445886612,-0.013179748319089413,0.4135284423828125,0.263824462890625,0.004082232713699341,0.421478271484375,"{""0"": 225}"
789,205,133,223,223,-0.24111934006214142,-0.2032013237476349,0.4455070495605469,-0.23117060959339142,-0.1829834282398224,0.4627037048339844,"{""0"": 223}"
790,851,137,222,222,0.16548161208629608,-0.2749023139476776,0.5475540161132812,0.18986515700817108,-0.2640685737133026,0.5582199096679688,"{""0"": 222}"
